@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721057-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49405130,NE-49405130,ADEL BECK AT ADEL MILL BRIDGE,2023-04-25T12:44:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),427544,440747
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721057-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49405130,NE-49405130,ADEL BECK AT ADEL MILL BRIDGE,2023-04-25T12:44:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",2.3,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),427544,440747
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721057-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49405130,NE-49405130,ADEL BECK AT ADEL MILL BRIDGE,2023-04-25T12:44:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.2,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),427544,440747
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721057-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49405130,NE-49405130,ADEL BECK AT ADEL MILL BRIDGE,2023-04-25T12:44:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.026,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),427544,440747
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721057-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49405130,NE-49405130,ADEL BECK AT ADEL MILL BRIDGE,2023-04-25T12:44:00,Nitrite-N,Nitrite as N,0118,"",0.0093,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),427544,440747
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.5,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,pH,pH,0061,"",8.19,"",phunits,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-7887,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,CHLOROPHYLL,Chlorophyll : Acetone Extract,7887,<,0.5,"",ug/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,<,3,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",0.78,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Temp Water,Temperature of Water,0076,"",5.1,"",cel,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Nitrate-N,Nitrate as N,0117,"",0.776,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",98.3,"",%,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,NH3 un-ion,Ammonia un-ionised as N,0119,<,0.00038,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Orthophospht,"Orthophosphate, reactive as P",0180,<,0.01,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Cond @ 25C,Conductivity at 25 C,0077,"",129,"",us/cm,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",16,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715830-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-01-25T09:44:00,Nitrite-N,Nitrite as N,0118,<,0.004,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Orthophospht,"Orthophosphate, reactive as P",0180,<,0.01,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",25,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",0.63,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4.2,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Nitrate-N,Nitrate as N,0117,"",0.626,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.9,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-6396,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,TurbidityNTU,Turbidity,6396,"",2.7,"",ntu,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Temp Water,Temperature of Water,0076,"",5,"",cel,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Nitrite-N,Nitrite as N,0118,<,0.004,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-7887,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,CHLOROPHYLL,Chlorophyll : Acetone Extract,7887,"",0.53,"",ug/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Cond @ 25C,Conductivity at 25 C,0077,"",131,"",us/cm,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,NH3 un-ion,Ammonia un-ionised as N,0119,<,0.00019,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,pH,pH,0061,"",7.7,"",phunits,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",101.3,"",%,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716862-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-02-10T11:23:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-7887,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,CHLOROPHYLL,Chlorophyll : Acetone Extract,7887,"",1.5,"",ug/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Orthophospht,"Orthophosphate, reactive as P",0180,<,0.01,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",13,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",0.59,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4.2,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Nitrate-N,Nitrate as N,0117,"",0.586,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",99.4,"",%,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Temp Water,Temperature of Water,0076,"",5.9,"",cel,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Nitrite-N,Nitrite as N,0118,<,0.004,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Cond @ 25C,Conductivity at 25 C,0077,"",95,"",us/cm,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,NH3 un-ion,Ammonia un-ionised as N,0119,<,0.0001,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718228-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-03-02T14:33:00,pH,pH,0061,"",7.4,"",phunits,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Cond @ 25C,Conductivity at 25 C,0077,"",127,"",us/cm,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",0.7,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Orthophospht,"Orthophosphate, reactive as P",0180,<,0.01,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-7887,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,CHLOROPHYLL,Chlorophyll : Acetone Extract,7887,"",1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Nitrite-N,Nitrite as N,0118,<,0.004,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-6396,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,TurbidityNTU,Turbidity,6396,"",2.3,"",ntu,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",99.2,"",%,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Nitrate-N,Nitrate as N,0117,"",0.696,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",17,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,pH,pH,0061,"",7.97,"",phunits,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,NH3 un-ion,Ammonia un-ionised as N,0119,<,0.00048,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,<,3,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Temp Water,Temperature of Water,0076,"",9.1,"",cel,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1720851-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49600502,NE-49600502,HODGE BECK AT SLEIGHTHOLME DALE,2023-04-20T11:54:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",11.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),465186,490151
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715964-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49700249,NE-49700249,WHARFE AT GRASSINGTON B6265 BRIDGE,2023-01-27T12:10:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),399798,463857
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715964-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49700249,NE-49700249,WHARFE AT GRASSINGTON B6265 BRIDGE,2023-01-27T12:10:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.9,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),399798,463857
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715964-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49700249,NE-49700249,WHARFE AT GRASSINGTON B6265 BRIDGE,2023-01-27T12:10:00,pH,pH,0061,"",8.21,"",phunits,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),399798,463857
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715964-7887,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49700249,NE-49700249,WHARFE AT GRASSINGTON B6265 BRIDGE,2023-01-27T12:10:00,CHLOROPHYLL,Chlorophyll : Acetone Extract,7887,"",0.54,"",ug/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),399798,463857
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715964-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49700249,NE-49700249,WHARFE AT GRASSINGTON B6265 BRIDGE,2023-01-27T12:10:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.011,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),399798,463857
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715964-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49700249,NE-49700249,WHARFE AT GRASSINGTON B6265 BRIDGE,2023-01-27T12:10:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",130,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),399798,463857
